Tank_ID,Tank_Number,Capacity,Product_ID,Terminal_ID
1137,188,53520,1137,1137
1138,577,13751,1138,1138
1139,6721,81870,1139,1139
1140,1242,95790,1140,1140
1141,2379,46369,1141,1141
1142,6990,86884,1142,1142
1143,2924,56932,1143,1143
1144,2588,70794,1144,1144
1145,1857,77545,1145,1145
1146,899,36218,1146,1146
1147,2287,64827,1147,1147
1148,3747,71548,1148,1148
1149,5608,14695,1149,1149
1150,8227,19902,1150,1150
1151,8557,33998,1151,1151
1152,8741,32300,1152,1152
1153,8844,37356,1153,1153
1154,2165,65390,1154,1154
1155,4528,39404,1155,1155
1156,205,35718,1156,1156
1157,57,97247,1157,1157
1158,7507,90579,1158,1158
1159,5351,77753,1159,1159
1160,9660,30368,1160,1160
1161,5197,84676,1161,1161
1162,1055,24127,1162,1162
1163,4515,15091,1163,1163
1164,9091,14821,1164,1164
1165,4712,25277,1165,1165
1166,3743,35960,1166,1166
1167,3191,28194,1167,1167
1168,9757,32888,1168,1168
1169,9711,59398,1169,1169
1170,3559,94711,1170,1170
1171,9579,84809,1171,1171
1172,6885,89029,1172,1172
1173,5476,86673,1173,1173
1174,3430,2820,1174,1174
1175,4056,71116,1175,1175
1176,9800,2334,1176,1176
1177,86,6444,1177,1177
1178,5453,11505,1178,1178
1179,9538,85773,1179,1179
1180,7755,78718,1180,1180
1181,8080,1762,1181,1181
1182,1953,60079,1182,1182
1183,9155,52679,1183,1183
1184,1743,34558,1184,1184
1185,4982,18708,1185,1185
1186,1023,13092,1186,1186
1187,72,44135,1187,1187
1188,6228,89207,1188,1188
1189,9261,60008,1189,1189
1190,4213,25212,1190,1190
1191,3201,47689,1191,1191
1192,4325,2536,1192,1192
1193,7600,11935,1193,1193
1194,2230,67781,1194,1194
1195,5517,37787,1195,1195
1196,8167,13588,1196,1196
1197,3340,76431,1197,1197
1198,9331,45540,1198,1198
1199,4292,4374,1199,1199
1200,3003,18290,1200,1200
1201,3320,20936,1201,1201
1202,4252,45703,1202,1202
1203,4790,56712,1203,1203
1204,5732,76812,1204,1204
1205,7201,19720,1205,1205
1206,9588,62705,1206,1206
1207,7569,35702,1207,1207
1208,1674,86977,1208,1208
1209,4945,68569,1209,1209
1210,8141,42732,1210,1210
1211,294,7400,1211,1211
1212,7663,62378,1212,1212
1213,2810,13304,1213,1213
1214,1664,97547,1214,1214
1215,3310,96512,1215,1215
1216,510,47342,1216,1216
1217,8378,7347,1217,1217
1218,8475,36309,1218,1218
1219,5975,59612,1219,1219
1220,2679,23346,1220,1220
1221,6648,12733,1221,1221
1222,7918,36383,1222,1222
1223,4637,87594,1223,1223
1224,5082,63975,1224,1224
1225,4043,82181,1225,1225
1226,7718,12431,1226,1226
1227,9719,38777,1227,1227
1228,771,85235,1228,1228
1229,4371,12125,1229,1229
1230,2823,91299,1230,1230
1231,5751,9681,1231,1231
1232,5781,81995,1232,1232
1233,8280,72373,1233,1233
1234,5537,50326,1234,1234
1235,6823,97621,1235,1235
1236,8881,62593,1236,1236
1237,4681,5394,1237,1237
1238,9358,42816,1238,1238
1239,6388,61317,1239,1239
1240,9276,99514,1240,1240
1241,9398,60902,1241,1241
1242,9166,84914,1242,1242
1243,9843,7972,1243,1243
1244,9030,41117,1244,1244
1245,1330,85506,1245,1245
1246,897,32964,1246,1246
1247,4882,91985,1247,1247
1248,1834,87074,1248,1248
1249,9507,93054,1249,1249
1250,5463,37304,1250,1250
1251,7640,90112,1251,1251
1252,9209,36932,1252,1252
1253,900,14534,1253,1253
1254,8381,48438,1254,1254
1255,7207,97265,1255,1255
1256,3469,68326,1256,1256
1257,3620,89292,1257,1257
1258,6185,95874,1258,1258
1259,9761,3582,1259,1259
1260,535,8094,1260,1260
1261,8923,44119,1261,1261
1262,8605,75428,1262,1262
1263,8534,63221,1263,1263
1264,4228,61303,1264,1264
1265,4099,59806,1265,1265
1266,5245,76181,1266,1266
1267,2801,38857,1267,1267
1268,3995,66565,1268,1268
1269,578,56167,1269,1269
1270,886,43939,1270,1270
1271,8745,2653,1271,1271
1272,2328,30679,1272,1272
1273,8258,13548,1273,1273
1274,4862,14731,1274,1274
1275,7897,20164,1275,1275
1276,2478,28946,1276,1276
1277,8498,11695,1277,1277
1278,701,60895,1278,1278
1279,5934,58064,1279,1279
1280,5402,93877,1280,1280
1281,6424,15328,1281,1281
1282,5494,71002,1282,1282
1283,3834,1486,1283,1283
1284,9591,1473,1284,1284
1285,4624,80339,1285,1285
1286,3374,19565,1286,1286
1287,9412,22540,1287,1287
1288,984,85133,1288,1288
1289,8532,79547,1289,1289
1290,7890,58840,1290,1290
1291,176,46856,1291,1291
1292,449,25415,1292,1292
1293,568,15635,1293,1293
1294,4053,24132,1294,1294
1295,7949,20606,1295,1295
1296,6888,72859,1296,1296
1297,9212,44689,1297,1297
1298,4355,30603,1298,1298
1299,8009,36614,1299,1299
1300,8707,68708,1300,1300
1301,5560,30090,1301,1301
1302,2078,69364,1302,1302
1303,5318,19125,1303,1303
1304,1118,19585,1304,1304
1305,9551,37416,1305,1305
1306,3610,60464,1306,1306
1307,9322,80575,1307,1307
1308,1569,97580,1308,1308
1309,567,91993,1309,1309
1310,33,40602,1310,1310
1311,2892,6228,1311,1311
1312,6510,14102,1312,1312
1313,4059,70059,1313,1313
1314,947,25798,1314,1314
1315,3428,10332,1315,1315
1316,9662,48854,1316,1316
1317,4540,91626,1317,1317
1318,6369,88248,1318,1318
1319,9315,68302,1319,1319
1320,2475,42813,1320,1320
1321,3653,66503,1321,1321
1322,2437,38501,1322,1322
1323,1310,85465,1323,1323
1324,2412,61815,1324,1324
1325,3919,78242,1325,1325
1326,700,18339,1326,1326
1327,4570,65972,1327,1327
1328,1942,79962,1328,1328
1329,1768,55141,1329,1329
1330,1802,80071,1330,1330
1331,1104,27502,1331,1331
1332,8875,7881,1332,1332
1333,724,47367,1333,1333
1334,2700,77933,1334,1334
1335,8830,53888,1335,1335
1336,1628,12741,1336,1336
1337,8427,13249,1337,1337
1338,6205,67636,1338,1338
1339,762,155,1339,1339
1340,5209,98412,1340,1340
1341,1982,48644,1341,1341
1342,907,99261,1342,1342
1343,6174,67994,1343,1343
1344,633,86959,1344,1344
1345,8446,82884,1345,1345
1346,9558,37345,1346,1346
1347,9299,12826,1347,1347
1348,312,71964,1348,1348
1349,3742,49974,1349,1349
1350,3644,2511,1350,1350
1351,11,94834,1351,1351
1352,9702,49457,1352,1352
1353,3891,82003,1353,1353
1354,4880,14586,1354,1354
1355,1532,83909,1355,1355
1356,2549,21912,1356,1356
1357,6427,34192,1357,1357
1358,7699,49596,1358,1358
1359,7963,86618,1359,1359
1360,5499,7074,1360,1360
1361,8868,73836,1361,1361
1362,6723,24404,1362,1362
1363,102,85389,1363,1363
1364,2784,87072,1364,1364
1365,9047,77502,1365,1365
1366,7484,35896,1366,1366
1367,3791,64858,1367,1367
1368,5956,79154,1368,1368
1369,6171,39350,1369,1369
1370,8013,87118,1370,1370
1371,402,56026,1371,1371
1372,616,48931,1372,1372
1373,1396,46178,1373,1373
1374,7683,97282,1374,1374
1375,1263,26581,1375,1375
1376,7926,72997,1376,1376
1377,5353,60168,1377,1377
1378,7666,46886,1378,1378
1379,9994,79781,1379,1379
1380,8871,69255,1380,1380
1381,7242,708,1381,1381
1382,3783,31719,1382,1382
1383,6248,74510,1383,1383
1384,5030,52808,1384,1384
1385,7185,44124,1385,1385
1386,2523,45534,1386,1386
1387,197,94860,1387,1387
1388,4380,46098,1388,1388
1389,6372,95313,1389,1389
1390,2573,91552,1390,1390
1391,3120,12839,1391,1391
1392,9616,12996,1392,1392
1393,8301,78557,1393,1393
1394,9910,82662,1394,1394
1395,9481,69302,1395,1395
1396,4947,70881,1396,1396
1397,4512,92982,1397,1397
1398,3764,78025,1398,1398
1399,2537,41492,1399,1399
1400,6500,17923,1400,1400
1401,1025,63718,1401,1401
1402,7701,28201,1402,1402
1403,7395,39541,1403,1403
1404,4162,47589,1404,1404
1405,3118,14821,1405,1405
1406,6519,63697,1406,1406
1407,851,38325,1407,1407
1408,6332,18600,1408,1408
1409,1094,82649,1409,1409
1410,4940,29967,1410,1410
1411,3509,38315,1411,1411
1412,4231,39581,1412,1412
1413,5326,92473,1413,1413
1414,5702,20638,1414,1414
1415,6940,77906,1415,1415
1416,2684,97444,1416,1416
1417,3042,93553,1417,1417
1418,5254,53334,1418,1418
1419,7227,34494,1419,1419
1420,6066,31515,1420,1420
1421,9084,18625,1421,1421
1422,4824,40413,1422,1422
1423,975,58652,1423,1423
1424,2213,24455,1424,1424
1425,2171,81356,1425,1425
1426,266,94936,1426,1426
1427,2115,78439,1427,1427
1428,5805,51257,1428,1428
1429,3856,64778,1429,1429
1430,3794,82806,1430,1430
1431,9423,51390,1431,1431
1432,8658,55279,1432,1432
1433,5757,37787,1433,1433
1434,3961,19163,1434,1434
1435,6475,52668,1435,1435
1436,2772,69945,1436,1436
1437,6397,42396,1437,1437
1438,6046,21534,1438,1438
1439,5451,89613,1439,1439
1440,5163,32350,1440,1440
1441,5366,40727,1441,1441
1442,6331,85353,1442,1442
1443,4596,34408,1443,1443
1444,1194,43757,1444,1444
1445,9992,35889,1445,1445
1446,3974,3211,1446,1446
1447,2633,95296,1447,1447
1448,8046,25219,1448,1448
1449,128,69458,1449,1449
1450,3670,62141,1450,1450
1451,8664,8881,1451,1451
1452,8490,89597,1452,1452
1453,9804,15516,1453,1453
1454,3726,13704,1454,1454
1455,8812,71417,1455,1455
1456,8453,68100,1456,1456
1457,6097,34765,1457,1457
1458,6933,37209,1458,1458
1459,8857,23893,1459,1459
1460,6491,21114,1460,1460
1461,3974,88754,1461,1461
1462,5395,26151,1462,1462
1463,3798,82759,1463,1463
1464,3571,51551,1464,1464
1465,159,63045,1465,1465
1466,9016,34294,1466,1466
1467,3416,61836,1467,1467
1468,9676,31629,1468,1468
1469,8102,58533,1469,1469
1470,5080,26441,1470,1470
1471,1660,95601,1471,1471
1472,8691,9418,1472,1472
1473,9262,48412,1473,1473
1474,989,56278,1474,1474
1475,4537,15121,1475,1475
1476,9413,15045,1476,1476
1477,6354,51262,1477,1477
1478,9980,97651,1478,1478
1479,1079,78475,1479,1479
1480,9072,95465,1480,1480
1481,3304,24949,1481,1481
1482,3425,44196,1482,1482
1483,2050,44036,1483,1483
1484,4579,81559,1484,1484
1485,141,89404,1485,1485
1486,651,64846,1486,1486
1487,9058,50207,1487,1487
1488,5878,45381,1488,1488
1489,3727,5143,1489,1489
1490,2339,36081,1490,1490
1491,662,17235,1491,1491
1492,7159,89784,1492,1492
1493,7860,84880,1493,1493
1494,5599,28835,1494,1494
1495,7938,6797,1495,1495
1496,4840,11364,1496,1496
1497,6231,30835,1497,1497
1498,4022,65164,1498,1498
1499,805,70456,1499,1499
1500,5489,27052,1500,1500
1501,9913,69443,1501,1501
1502,7601,90073,1502,1502
1503,2213,94928,1503,1503
1504,6583,12809,1504,1504
1505,132,7050,1505,1505
1506,768,1323,1506,1506
1507,8334,15990,1507,1507
1508,9409,95503,1508,1508
1509,2823,11712,1509,1509
1510,4316,36916,1510,1510
1511,9751,85078,1511,1511
1512,8830,10668,1512,1512
1513,5671,11519,1513,1513
1514,7825,49243,1514,1514
1515,9440,174,1515,1515
1516,707,346,1516,1516
1517,1644,87474,1517,1517
1518,2264,34354,1518,1518
1519,6680,98769,1519,1519
1520,307,22413,1520,1520
1521,8222,17550,1521,1521
1522,2078,86501,1522,1522
1523,7482,2263,1523,1523
1524,6238,33183,1524,1524
1525,640,80188,1525,1525
1526,1748,11131,1526,1526
1527,3905,59301,1527,1527
1528,6153,54893,1528,1528
1529,920,95475,1529,1529
1530,4399,4869,1530,1530
1531,7119,49789,1531,1531
1532,8882,47877,1532,1532
1533,7410,21923,1533,1533
1534,9005,97292,1534,1534
1535,1789,50876,1535,1535
1536,3794,33848,1536,1536
1537,71,37789,1537,1537
1538,9655,2470,1538,1538
1539,4516,97567,1539,1539
1540,7785,82544,1540,1540
1541,8068,28921,1541,1541
1542,9838,67856,1542,1542
1543,5633,16912,1543,1543
1544,1084,7773,1544,1544
1545,5793,96742,1545,1545
1546,5894,65208,1546,1546
1547,175,35422,1547,1547
1548,1821,60131,1548,1548
1549,7744,13976,1549,1549
1550,8620,26609,1550,1550
1551,4147,88417,1551,1551
1552,9660,17319,1552,1552
1553,7002,51257,1553,1553
1554,3816,91989,1554,1554
1555,7970,66948,1555,1555
1556,5978,30200,1556,1556
1557,8877,33148,1557,1557
1558,8868,2389,1558,1558
1559,2772,30262,1559,1559
1560,2715,57344,1560,1560
1561,1232,79625,1561,1561
1562,8293,63320,1562,1562
1563,7528,16415,1563,1563
1564,8244,31978,1564,1564
1565,5555,75859,1565,1565
1566,4384,47264,1566,1566
1567,8037,67654,1567,1567
1568,6917,45344,1568,1568
1569,650,46289,1569,1569
1570,8626,86873,1570,1570
1571,4141,33670,1571,1571
1572,7019,4552,1572,1572
1573,6980,33881,1573,1573
1574,4525,56904,1574,1574
1575,266,17786,1575,1575
1576,9288,13361,1576,1576
1577,1791,272,1577,1577
1578,164,93118,1578,1578
1579,874,9709,1579,1579
1580,2746,71538,1580,1580
1581,6996,11797,1581,1581
1582,3355,57054,1582,1582
1583,8610,89066,1583,1583
1584,9974,2620,1584,1584
1585,2180,66023,1585,1585
1586,9889,86782,1586,1586
1587,5631,42132,1587,1587
1588,2439,51007,1588,1588
1589,4270,47382,1589,1589
1590,5102,66113,1590,1590
1591,609,63573,1591,1591
1592,2368,58916,1592,1592
1593,6399,61565,1593,1593
1594,4359,28355,1594,1594
1595,4453,46416,1595,1595
1596,1869,11639,1596,1596
1597,3450,7057,1597,1597
1598,5350,26610,1598,1598
1599,9516,44252,1599,1599
1600,2028,32092,1600,1600
1601,8917,85607,1601,1601
1602,8174,46490,1602,1602
1603,7829,3758,1603,1603
1604,152,70719,1604,1604
1605,2159,85353,1605,1605
1606,1953,64051,1606,1606
1607,513,81864,1607,1607
1608,9137,45173,1608,1608
1609,8844,93708,1609,1609
1610,2113,19477,1610,1610
1611,2003,67472,1611,1611
1612,5447,55784,1612,1612
1613,9646,79246,1613,1613
1614,2138,19298,1614,1614
1615,3499,55677,1615,1615
1616,1965,58563,1616,1616
1617,1242,30214,1617,1617
1618,4073,66835,1618,1618
1619,9677,50340,1619,1619
1620,7433,81821,1620,1620
1621,8225,13471,1621,1621
1622,5177,85765,1622,1622
1623,7824,86003,1623,1623
1624,6429,77237,1624,1624
1625,6433,46205,1625,1625
1626,9942,97855,1626,1626
1627,6553,24684,1627,1627
1628,1177,68889,1628,1628
1629,6017,72156,1629,1629
1630,5455,75742,1630,1630
1631,661,25497,1631,1631
1632,3214,54871,1632,1632
1633,1241,23571,1633,1633
1634,9629,71241,1634,1634
1635,887,12768,1635,1635
1636,179,24514,1636,1636
1637,4440,46554,1637,1637
1638,3273,76995,1638,1638
1639,7334,63074,1639,1639
1640,9730,35654,1640,1640
1641,8029,50741,1641,1641
1642,4197,58576,1642,1642
1643,8504,45175,1643,1643
1644,1478,52973,1644,1644
1645,5689,9101,1645,1645
1646,408,53115,1646,1646
1647,5094,80613,1647,1647
1648,2399,87648,1648,1648
1649,7496,63761,1649,1649
1650,182,76651,1650,1650
1651,7984,13989,1651,1651
1652,3556,59476,1652,1652
1653,4088,61586,1653,1653
1654,4320,94142,1654,1654
1655,1645,66841,1655,1655
1656,9773,90855,1656,1656
1657,9368,61215,1657,1657
1658,3361,14953,1658,1658
1659,6177,79740,1659,1659
1660,2292,65934,1660,1660
1661,6194,16024,1661,1661
1662,5872,26497,1662,1662
1663,6502,60769,1663,1663
1664,6576,94619,1664,1664
1665,8703,17424,1665,1665
1666,2338,79145,1666,1666
1667,1817,50433,1667,1667
1668,5496,83119,1668,1668
1669,659,8890,1669,1669
1670,811,72917,1670,1670
1671,5649,1549,1671,1671
1672,2204,88981,1672,1672
1673,9807,45336,1673,1673
1674,992,45224,1674,1674
1675,7766,21111,1675,1675
1676,8916,91897,1676,1676
1677,2001,77637,1677,1677
1678,8242,34452,1678,1678
1679,5713,35520,1679,1679
1680,7685,79462,1680,1680
1681,5337,15745,1681,1681
1682,5509,88299,1682,1682
1683,1781,10679,1683,1683
1684,6261,57134,1684,1684
1685,1968,12810,1685,1685
1686,59,58049,1686,1686
1687,2176,43456,1687,1687
1688,3888,6202,1688,1688
1689,2617,44396,1689,1689
1690,8959,68461,1690,1690
1691,7616,4860,1691,1691
1692,4359,55005,1692,1692
1693,1216,99428,1693,1693
1694,7549,66441,1694,1694
1695,8184,36219,1695,1695
1696,3935,67697,1696,1696
1697,4512,30117,1697,1697
1698,4403,58634,1698,1698
1699,7506,68132,1699,1699
1700,8957,86701,1700,1700
1701,3019,57962,1701,1701
1702,1385,18110,1702,1702
1703,8703,83615,1703,1703
1704,3098,38243,1704,1704
1705,9618,22251,1705,1705
1706,4493,71520,1706,1706
1707,8634,57493,1707,1707
1708,9832,90479,1708,1708
1709,801,64370,1709,1709
1710,7194,85289,1710,1710
1711,2269,90856,1711,1711
1712,2088,52594,1712,1712
1713,1788,76991,1713,1713
1714,3718,9522,1714,1714
1715,7774,63789,1715,1715
1716,3572,69495,1716,1716
1717,2936,19601,1717,1717
1718,847,75930,1718,1718
1719,4681,87744,1719,1719
1720,3972,65542,1720,1720
1721,5390,56894,1721,1721
1722,7699,63426,1722,1722
1723,2618,51961,1723,1723
1724,3789,83007,1724,1724
1725,8624,28112,1725,1725
1726,545,7565,1726,1726
1727,5634,54071,1727,1727
1728,8848,55431,1728,1728
1729,6255,62537,1729,1729
1730,5540,28121,1730,1730
1731,7230,97882,1731,1731
1732,6812,1386,1732,1732
1733,2887,70233,1733,1733
1734,1506,83992,1734,1734
1735,270,75665,1735,1735
1736,3583,95197,1736,1736
1737,3649,67883,1737,1737
1738,477,12504,1738,1738
1739,4752,56861,1739,1739
1740,4428,50926,1740,1740
1741,6488,38395,1741,1741
1742,9955,87721,1742,1742
1743,2148,96914,1743,1743
1744,1771,51710,1744,1744
1745,2481,39938,1745,1745
1746,8966,81531,1746,1746
1747,1099,92202,1747,1747
1748,3697,2990,1748,1748
1749,1896,16799,1749,1749
1750,9847,467,1750,1750
1751,992,93123,1751,1751
1752,9123,48197,1752,1752
1753,3387,34582,1753,1753
1754,5287,99272,1754,1754
1755,8161,50505,1755,1755
1756,3583,73356,1756,1756
1757,830,87026,1757,1757
1758,5339,30853,1758,1758
1759,6173,542,1759,1759
1760,710,96801,1760,1760
1761,3305,37942,1761,1761
1762,7917,20616,1762,1762
1763,3973,73344,1763,1763
1764,2656,14639,1764,1764
1765,9125,2020,1765,1765
1766,8058,28169,1766,1766
1767,587,74205,1767,1767
1768,2251,38666,1768,1768
1769,7348,84069,1769,1769
1770,9507,34903,1770,1770
1771,1534,60606,1771,1771
1772,7742,54582,1772,1772
1773,9849,33593,1773,1773
1774,9828,14177,1774,1774
1775,2148,8922,1775,1775
1776,9340,77702,1776,1776
1777,6769,28321,1777,1777
1778,7779,34090,1778,1778
1779,8624,47426,1779,1779
1780,3474,40279,1780,1780
1781,5890,3146,1781,1781
1782,816,93434,1782,1782
1783,4350,8390,1783,1783
1784,4559,83927,1784,1784
1785,7866,86735,1785,1785
1786,4373,33741,1786,1786
1787,5545,96398,1787,1787
1788,7449,36797,1788,1788
1789,4123,30919,1789,1789
1790,1858,76779,1790,1790
1791,2917,16796,1791,1791
1792,9478,10866,1792,1792
1793,1573,47208,1793,1793
1794,543,27300,1794,1794
1795,7467,6265,1795,1795
1796,3963,94420,1796,1796
1797,7293,8410,1797,1797
1798,4889,6621,1798,1798
1799,5665,5286,1799,1799
1800,3566,4864,1800,1800
1801,2830,38851,1801,1801
1802,5669,18333,1802,1802
1803,975,43203,1803,1803
1804,8004,89729,1804,1804
